Brand,url,NETWORK_Technology,NETWORK_2G_bands,NETWORK_3G_bands,NETWORK_4G_bands,NETWORK_5G_bands,NETWORK_GPRS,NETWORK_EDGE,NETWORK_Speed,LAUNCH_Announced,BODY_Weight,BODY_Length,BODY_Width,BODY_Weight,BODY_Thickness,FEATURES_Sensors
Xiaomi,https://www.gsmarena.com/xiaomi_redmi_3_pro-8007.php,GSM / CDMA / HSPA / EVDO / LTE,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 38, 39, 40, 41",,,,"HSPA, LTE, EV-DO Rev.A 3.1 Mbps","2016, March. Released 2016, April",144.0,139.3,69.6,144.0,8.5,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass"
Xiaomi,https://www.gsmarena.com/xiaomi_mi_max-8057.php,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 38, 39, 40, 41",,,,"HSPA, LTE","2016, May. Released 2016, May",203.0,173.1,88.3,203.0,7.5,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass"
Xiaomi,https://www.gsmarena.com/xiaomi_mi_5-6948.php,GSM / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 & TD-SCDMA,"1, 3, 5, 7, 38, 39, 40, 41 - Global",,,,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat12 600/150 Mbps","2016, February. Released 2016, April",129.0,144.6,69.2,129.0,7.3,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer"
Xiaomi,https://www.gsmarena.com/xiaomi_mi_4s-7962.php,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900 / 2100 ,"1, 3, 7, 38, 39, 40, 41",,,,"HSPA, LTE Cat4 150/50 Mbps","2016, February. Released 2016, March",133.0,139.3,70.8,133.0,7.8,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass"
Xiaomi,https://www.gsmarena.com/xiaomi_redmi_note_3-7863.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - Global,"1, 3, 5, 7, 8, 38, 39, 40, 41 - Global",,,,"HSPA 42.2/5.76 Mbps, LTE-A Cat6 300/50 Mbps","2016, January 14. Released 2016, March 03",164.0,150.0,76.0,164.0,8.7,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass"
Xiaomi,https://www.gsmarena.com/xiaomi_redmi_3-7862.php,GSM / CDMA / HSPA / EVDO / LTE,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 38, 39, 40, 41",,,,"HSPA, LTE, EV-DO Rev.A 3.1 Mbps","2016, January. Released 2016, January",144.0,139.3,69.6,144.0,8.5,"Accelerometer, gyro, proximity, compass"
Xiaomi,https://www.gsmarena.com/xiaomi_redmi_note_prime-7822.php,GSM / HSPA / LTE,GSM 900 / 1800 / 850 - SIM 1 & SIM 2,HSDPA 900 / 1900 / 2100 ,"1, 3, 40, 41",,,,"HSPA, LTE Cat4 150/50 Mbps","2015, December. Released 2015, December",185.0,154.0,78.7,185.0,9.4,"Accelerometer, gyro, proximity, compass"
Xiaomi,https://www.gsmarena.com/xiaomi_mi_pad_2-7770.php,No cellular connectivity, N/A,,,,No,No,,"2015, November. Released 2015, November",322.0,200.4,132.6,322.0,7.0,"Accelerometer, gyro, compass"
Xiaomi,https://www.gsmarena.com/xiaomi_redmi_note_3_(mediatek)-7769.php,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 38, 39, 40, 41",,,,"HSPA, LTE","2015, November. Released 2015, November",164.0,150.0,76.0,164.0,8.7,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass"
Xiaomi,https://www.gsmarena.com/xiaomi_mi_4c-7512.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 38, 39, 40, 41",,,,"HSPA, LTE Cat4 150/50 Mbps","2015, September. Released 2015, September",132.0,138.1,69.6,132.0,7.8,"Accelerometer, gyro, proximity, compass"
Xiaomi,https://www.gsmarena.com/xiaomi_redmi_note_2-6992.php,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 38, 39, 40, 41",,,,"HSPA, LTE Cat4 150/50 Mbps","2015, August. Released 2015, August",160.0,152.0,76.0,160.0,8.3,"Accelerometer, gyro, proximity, compass"
Xiaomi,https://www.gsmarena.com/xiaomi_redmi_2_pro-7710.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"2, 4, 7",,,,"HSPA, LTE Cat4 150/50 Mbps","2015, October. Released 2015, October",133.0,134.0,67.0,133.0,9.0,"Accelerometer, gyro, proximity, compass"
Xiaomi,https://www.gsmarena.com/xiaomi_redmi_2_prime-7480.php,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"3, 40",,,,"HSPA, LTE Cat4 150/50 Mbps","2015, August. Released 2015, August",133.0,134.0,67.0,133.0,9.0,"Accelerometer, gyro, proximity, compass"
Xiaomi,https://www.gsmarena.com/xiaomi_mi_4i-7211.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900 / 2100 ,"3, 7, 38, 39, 40, 41",,,,"HSPA, LTE Cat4 150/50 Mbps","2015, April. Released 2015, April",130.0,138.1,69.6,130.0,7.8,"Accelerometer, gyro, proximity, compass"
Xiaomi,https://www.gsmarena.com/xiaomi_mi_note_pro-6952.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900 / 2100 ,"3, 7",,,,"HSPA, LTE-A (3CA) Cat9 450/50 Mbps","2015, January. Released 2015, May",161.0,155.1,77.6,161.0,7.0,"Accelerometer, gyro, proximity, compass, barometer"
Xiaomi,https://www.gsmarena.com/xiaomi_mi_note-6944.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900 / 2100 ,"3, 7, 38, 39, 40, 41",,,,"HSPA, LTE Cat4 150/50 Mbps","2015, January. Released 2015, January",161.0,155.1,77.6,161.0,7.0,"Accelerometer, gyro, proximity, compass, barometer"
Xiaomi,https://www.gsmarena.com/xiaomi_redmi_2a-7159.php,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900 / 2100 ,"3, 7, 38, 39, 40, 41",,,,"HSPA, LTE","2015, March. Released 2015, April",132.0,134.0,67.2,132.0,9.4,"Accelerometer, proximity"
Xiaomi,https://www.gsmarena.com/xiaomi_redmi_2-6884.php,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900 / 2100 ,"3, 7, 38, 39, 40, 41",,,,"HSPA, LTE Cat4 150/50 Mbps","2015, January. Released 2015, January",133.0,134.0,67.2,133.0,9.4,"Accelerometer, gyro, proximity, compass"
Xiaomi,https://www.gsmarena.com/xiaomi_mi_4_lte-6866.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 , LTE - international model,,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2014, December. Released 2014, December",149.0,139.2,68.5,149.0,8.9,"Accelerometer, gyro, proximity, compass, barometer"
Xiaomi,https://www.gsmarena.com/xiaomi_redmi_note_4g-6561.php,GSM / HSPA / LTE,GSM 900 / 1800 - India,HSDPA 900 / 2100 - India,"3, 40 - India",,,,"HSPA, LTE Cat4 150/50 Mbps","2014, August. Released 2014, August",185.0,154.0,78.7,185.0,9.5,"Accelerometer, gyro, proximity, compass"
Xiaomi,https://www.gsmarena.com/xiaomi_mi_4-6518.php,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - all versions, TD-SCDMA - 4G model,"38, 39, 40 - 4G model",,Yes,Yes,"HSPA, LTE, EV-DO Rev.A 3.1 Mbps","2014, July. Released 2014, August",149.0,139.2,68.5,149.0,8.9,"Accelerometer, gyro, proximity, compass, barometer"
Xiaomi,https://www.gsmarena.com/xiaomi_mi_pad_7_9-6365.php,No cellular connectivity, N/A,,,,No,No,,"2014, March. Released 2014, June",360.0,202.0,135.4,360.0,8.5,"Accelerometer, gyro"
Xiaomi,https://www.gsmarena.com/xiaomi_redmi_note-6217.php,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA,"2014, March. Released 2014, March",199.0,154.0,78.7,199.0,9.5,"Accelerometer, gyro, proximity, compass"
Xiaomi,https://www.gsmarena.com/xiaomi_mi_3-5678.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,,,,,HSPA 42.2/5.76 Mbps,"2013, September. Released 2013, December",145.0,144.0,73.6,145.0,8.1,"Accelerometer, gyro, proximity, compass, barometer"
Xiaomi,https://www.gsmarena.com/xiaomi_redmi_1s-6373.php,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA,"2014, May. Released 2014, May",158.0,137.0,69.0,158.0,9.9,"Accelerometer, gyro, proximity, compass"
Xiaomi,https://www.gsmarena.com/xiaomi_redmi-5609.php,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA,"2013, July. Released 2013, August",158.0,137.0,69.0,158.0,9.9,"Accelerometer, gyro, proximity, compass"
Xiaomi,https://www.gsmarena.com/xiaomi_mi_2s-5397.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 / 2100 ,,,,,HSPA 42.2/5.76 Mbps,"2013, April. Released 2013, April",145.0,126.0,62.0,145.0,10.2,"Accelerometer, gyro, proximity, compass"
Xiaomi,https://www.gsmarena.com/xiaomi_mi_2-4928.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 / 2100 ,,,,,HSPA 42.2/5.76 Mbps,"2012, August. Released 2012, November",145.0,126.0,62.0,145.0,10.2,"Accelerometer, gyro, proximity, compass, barometer"
Xiaomi,https://www.gsmarena.com/xiaomi_mi_1s-4929.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 / 2100 ,,,,,HSPA 14.4/5.76 Mbps,"2012, August. Released 2012, August",149.0,125.0,63.0,149.0,11.9,"Accelerometer, proximity, compass"
Xiaomi,https://www.gsmarena.com/xiaomi_redmi_11-11574.php,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 26, 28, 32, 38, 40, 41, 66","1, 3, 5, 7, 8, 20, 28, 38, 40, 41, 66, 77, 78 SA/NSA",,,"HSPA, LTE-A (CA), 5G",Not announced yet,,,,,,"Fingerprint (side-mounted), accelerometer, proximity, compass"
Xiaomi,https://www.gsmarena.com/xiaomi_redmi_20x-10832.php,GSM / CDMA / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 , LTE, SA/NSA,,,"HSPA, LTE-A, 5G",Not announced yet,,,,,,"Fingerprint (side-mounted), accelerometer, proximity, compass"
Xiaomi,https://www.gsmarena.com/xiaomi_mi_10_lite_zoom-10210.php,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 , LTE, SA/NSA,,,"HSPA, LTE-A, 5G (2+ Gbps DL)",Not announced yet,192.0,164.0,74.8,192.0,7.9,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass"
Xiaomi,https://www.gsmarena.com/xiaomi_mi_max_4_pro-9552.php,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 4, 5, 7, 8, 20, 34, 38, 39, 40, 41",,,,"HSPA, LTE",Not announced yet,,,,,,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass"
Xiaomi,https://www.gsmarena.com/xiaomi_mi_max_4-9551.php,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 4, 5, 7, 8, 20, 34, 38, 39, 40, 41",,,,"HSPA, LTE",Not announced yet,,,,,,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass"
XOLO,https://www.gsmarena.com/xolo_black_1x-7729.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 , LTE 1800 TD-LTE 2300,,,,"HSPA 42.2/7.2 Mbps, LTE Cat4 150/50 Mbps","2015, October. Released 2015, October",,144.6,72.0,,7.6,"Accelerometer, gyro, proximity, compass"
XOLO,https://www.gsmarena.com/xolo_black-7399.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 , LTE 1800 TD-LTE 2300,,,,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps","2015, July. Released 2015, July",,155.5,76.6,,7.3,"Accelerometer, gyro, proximity, compass"
XOLO,https://www.gsmarena.com/xolo_era-7400.php,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2015, July. Released 2015, July",,143.0,73.2,,9.4,"Accelerometer, proximity"
XOLO,https://www.gsmarena.com/xolo_prime-7244.php,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2015, May. Released 2015, May",,135.0,68.0,,9.5,"Accelerometer, proximity"
XOLO,https://www.gsmarena.com/xolo_a1010-7107.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2015, March. Released 2015, March",,143.7,72.0,,8.8,"Accelerometer, proximity"
XOLO,https://www.gsmarena.com/xolo_win_q1000-7065.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2015, February. Released 2015, February",,143.0,71.3,,8.8,"Accelerometer, proximity"
XOLO,https://www.gsmarena.com/xolo_8x_1020-7064.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2015, February. Released 2015, February",,143.0,71.3,,8.8,"Accelerometer, proximity, compass"
XOLO,https://www.gsmarena.com/xolo_omega_5_5-6851.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, December. Released 2014, December",,155.5,76.6,,10.6,"Accelerometer, proximity"
XOLO,https://www.gsmarena.com/xolo_omega_5_0-6850.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, December. Released 2014, December",,144.0,72.0,,10.5,"Accelerometer, proximity"
XOLO,https://www.gsmarena.com/xolo_opus_3-6844.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, December. Released 2014, December",,143.0,71.3,,8.8,"Accelerometer, proximity, compass"
XOLO,https://www.gsmarena.com/xolo_q1020-6793.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, October. Released 2014, October",,143.0,71.0,,8.7,"Accelerometer, proximity, compass"
XOLO,https://www.gsmarena.com/xolo_one-6743.php,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, October. Released 2014, October",,128.0,64.3,,9.3,"Accelerometer, proximity"
XOLO,https://www.gsmarena.com/xolo_opus_hd-6734.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,2014. Released 2014,,143.0,71.0,,7.9,"Accelerometer, proximity"
XOLO,https://www.gsmarena.com/xolo_play_8x_1100-6652.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, August. Released 2014, August",,141.5,70.8,,8.7,"Accelerometer, gyro, proximity, compass"
XOLO,https://www.gsmarena.com/xolo_play_8x_1200-6564.php,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, July. Released 2014, July",,143.0,68.5,,9.7,"Accelerometer, gyro, proximity, compass"
XOLO,https://www.gsmarena.com/xolo_hive_8x_1000-6556.php,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, August. Released 2014, August",,140.0,70.0,,7.9,"Accelerometer, proximity"
XOLO,https://www.gsmarena.com/xolo_win_q900s-6476.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 42.2/5.76 Mbps,"2014, June. Released 2014, July",100.0,135.8,67.2,100.0,7.2,"Accelerometer, proximity, compass"
XOLO,https://www.gsmarena.com/xolo_a500s_lite-6402.php,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, May. Released 2014, May",,127.0,63.0,,9.2,"Accelerometer, proximity"
XOLO,https://www.gsmarena.com/xolo_q1010i-6275.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, March. Released 2014, March",,143.6,72.2,,8.3,"Accelerometer, proximity"
XOLO,https://www.gsmarena.com/xolo_a510s-6257.php,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, March. Released 2014, March",120.0,128.0,63.0,120.0,9.0,"Accelerometer, proximity"
XOLO,https://www.gsmarena.com/xolo_q2500-6256.php,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, March. Released 2014, March",,168.0,83.0,,8.5,"Accelerometer, proximity"
XOLO,https://www.gsmarena.com/xolo_a500_club-6051.php,GSM / HSPA,GSM 900 / 1800 ,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, January. Released 2014, January",120.0,124.5,61.9,120.0,9.3,"Accelerometer, proximity"
XOLO,https://www.gsmarena.com/xolo_q1010-6050.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, February. Released 2014, February",,143.6,72.2,,8.3,"Accelerometer, proximity"
XOLO,https://www.gsmarena.com/xolo_q1100-6042.php,GSM / HSPA,GSM 900 / 1800 ,HSDPA 2100 ,,,,,HSPA 42.2/5.76 Mbps,"2014, January. Released 2014, January",,143.8,70.8,,8.3,"Accelerometer, proximity, compass"
XOLO,https://www.gsmarena.com/xolo_q700s-5974.php,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, January. Released 2014, January",,136.0,64.6,,8.9,"Accelerometer, proximity"
XOLO,https://www.gsmarena.com/xolo_q3000-5927.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 1900 / 2100 ,,,,,HSPA 42.2/11.5 Mbps,"2013, December. Released 2013, December",,164.8,81.6,,8.9,"Accelerometer, gyro, proximity, compass"
XOLO,https://www.gsmarena.com/xolo_lt900-5923.php,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100 ,40,,,,LTE,"2013, October. Released 2013, October",140.0,128.7,66.0,140.0,9.8,"Accelerometer, gyro, proximity, compass"
XOLO,https://www.gsmarena.com/xolo_q1000_opus-5906.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 2100 ,,,,,HSPA 42.2/5.76 Mbps,"2013, December. Released 2013, December",,143.3,72.9,,9.0,"Accelerometer, proximity"
XOLO,https://www.gsmarena.com/xolo_play_tegra_note-5890.php,No cellular connectivity, N/A,,,,No,No,,"2013, December. Released 2013, December",320.0,199.0,119.0,320.0,9.6,"Accelerometer, gyro, proximity, compass"
XOLO,https://www.gsmarena.com/xolo_q500-5877.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 7.2/5.76 Mbps,"2013, November. Released 2013, November",116.0,118.5,63.0,116.0,10.7,"Accelerometer, proximity"
XOLO,https://www.gsmarena.com/xolo_q800_x_edition-5845.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2013, February. Released 2013, February",143.0,135.5,67.0,143.0,9.6,"Accelerometer, gyro, proximity, compass"
XOLO,https://www.gsmarena.com/xolo_a500s_ips-5839.php,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2013, July. Released 2013, October",120.0,125.0,63.2,120.0,9.0,"Accelerometer, proximity"
XOLO,https://www.gsmarena.com/xolo_q2000-5837.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 42.2/11.5 Mbps,"2013, November. Released 2013, November",180.0,156.0,77.8,180.0,9.8,"Accelerometer, proximity"
XOLO,https://www.gsmarena.com/xolo_q900-5822.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 42.2/11.5 Mbps,"2013, October. Released 2013, October",138.0,137.0,70.0,138.0,9.9,"Accelerometer, proximity, compass"
XOLO,https://www.gsmarena.com/xolo_a600-5821.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2013, October. Released 2013, October",,136.0,67.0,,9.0,"Accelerometer, proximity"
XOLO,https://www.gsmarena.com/xolo_a500l-5787.php,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2013, October. Released 2013, October",,124.8,64.6,,11.9,"Accelerometer, proximity"
XOLO,https://www.gsmarena.com/xolo_q700i-5768.php,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/11.5 Mbps,"2013, October. Released 2013, October",151.0,135.8,67.5,151.0,10.2,"Accelerometer, proximity, compass"
XOLO,https://www.gsmarena.com/xolo_play_tab_7_0-5767.php,No cellular connectivity, N/A,,,,No,No,,"2013, October. Released 2013, October",338.0,194.6,122.6,338.0,10.6,"Accelerometer, compass"
XOLO,https://www.gsmarena.com/xolo_tab-5686.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2013, September. Released 2013, September",480.0,214.2,154.9,480.0,11.3,Accelerometer
XOLO,https://www.gsmarena.com/xolo_q1000s-5642.php,GSM / HSPA,GSM 900 / 1800 ,HSDPA 2100 ,,,,,HSPA 42.2/11.5 Mbps,"2013, August. Released 2013, August",158.0,147.0,72.1,158.0,7.0,"Accelerometer, proximity, compass"
XOLO,https://www.gsmarena.com/xolo_a500s-5613.php,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2013, August. Released 2013, August",120.0,125.0,63.2,120.0,9.0,"Accelerometer, proximity"
XOLO,https://www.gsmarena.com/xolo_play-5591.php,GSM / HSPA,GSM 900 / 1800 ,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2013, July. Released 2013, July",167.0,138.4,70.0,167.0,10.4,"Accelerometer, proximity, compass"
XOLO,https://www.gsmarena.com/xolo_q600-5558.php,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100 ,,,,,HSPA 21.1/11.5 Mbps,"2013, July. Released 2013, July",147.0,133.5,67.0,147.0,11.9,"Accelerometer, compass"
XOLO,https://www.gsmarena.com/xolo_x1000-5532.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2013, March. Released 2013, March",140.0,133.9,67.6,140.0,9.1,"Accelerometer, gyro, proximity, compass"
XOLO,https://www.gsmarena.com/xolo_x910-5535.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,,,,,HSPA 21.1/11.5 Mbps,"2013, May. Released 2013, May",150.0,126.0,64.7,150.0,10.0,"Accelerometer, proximity, compass"
XOLO,https://www.gsmarena.com/xolo_x500-5530.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2013, January. Released 2013, January",132.0,110.5,61.0,132.0,12.6,"Accelerometer, proximity"
XOLO,https://www.gsmarena.com/xolo_q1000-5533.php,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 42.2/11.5 Mbps,"2013, May. Released 2013, May",171.0,143.5,70.8,171.0,8.8,"Accelerometer, proximity"
XOLO,https://www.gsmarena.com/xolo_q800-5531.php,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2013, February. Released 2013, February",143.0,135.5,67.0,143.0,9.6,"Accelerometer, gyro, proximity, compass"
